0.0,7.629,7.654999999999999,17.265,9.815000000000001,3.489,13.039,2.0549999999999997,2.398,7.409,12.479,3.8789999999999996,2.466,7.9110000000000005,6.205,4.497,5.907,2.6719999999999997,7.4350000000000005,1.609,3.644,0.548,0.443,2.7199999999999998,1.755,0.945,0.953,8.817,3.4219999999999997,2.167,0.495,0.539,4.793,0.0,1.585
9.827,0.0,5.789,27.171,9.176,6.055999999999999,12.404,1.408,3.485,7.920999999999999,5.906,1.817,2.84,5.8100000000000005,6.3740000000000006,6.007,5.634,10.211,8.243,2.424,0.0,5.316,2.5420000000000003,6.385,2.524,0.0,3.465,7.548,1.996,3.778,0.0,0.0,1.595,0.991,3.497
10.203,3.923,0.0,19.351,7.306,6.578,23.009,8.045,6.0120000000000005,14.495000000000001,10.25,3.95,11.803,2.865,7.709,5.785,11.461,9.431000000000001,3.062,0.823,0.922,5.64,5.976,4.01,1.983,0.0,3.818,9.631,5.826,3.431,1.899,0.731,0.995,0.266,4.498
31.536,32.168,16.541,0.0,18.779,18.807000000000002,22.956000000000003,4.187,6.893,23.641,21.238999999999997,8.051,14.304,13.139,11.627,13.796,24.275,27.344,15.827,5.518000000000001,2.136,14.940000000000001,4.199,11.111,0.979,1.8519999999999999,7.766,24.945999999999998,8.076,11.482,2.451,1.968,4.821,1.7229999999999999,2.307
12.597000000000001,6.943,5.689,12.748999999999999,0.0,2.519,9.279,1.286,3.058,3.445,9.681000000000001,3.338,5.686999999999999,6.142,12.522,6.853,5.901,6.104,3.925,0.608,0.928,0.712,2.233,2.136,0.0,0.0,2.652,10.225999999999999,5.5809999999999995,5.234,0.607,0.0,5.009,1.762,3.7030000000000003
0.35,1.6989999999999998,1.184,5.605,0.592,0.0,2.683,0.62,0.0,1.562,0.894,1.679,4.995,3.534,0.489,3.7439999999999998,1.301,7.172,1.629,1.6840000000000002,3.7,1.573,2.827,4.819,2.459,0.0,1.73,5.648000000000001,2.54,1.992,1.46,0.0,3.257,0.826,1.817
37.055,17.971,32.664,37.501999999999995,17.784,16.23,0.0,14.857,17.964,51.272999999999996,30.708999999999996,8.342,19.795,16.477,9.196000000000002,7.244,25.228,15.486999999999998,13.594,4.043,2.38,20.997,11.801,5.539,3.48,0.867,7.872,16.139,4.333,3.529,1.505,0.0,4.5249999999999995,2.457,5.474
6.4990000000000006,4.426,10.967,8.776,4.932,4.843999999999999,13.548,0.0,4.377000000000001,21.177999999999997,10.671,1.661,11.082,5.975,7.015000000000001,5.035,9.302,5.144,1.881,0.0,1.6400000000000001,1.884,7.414999999999999,0.906,0.0,0.975,6.747999999999999,7.962,5.492,0.0,0.0,0.0,2.871,1.979,2.612
4.343,2.466,5.829000000000001,10.872,3.5340000000000003,1.322,14.145,4.8870000000000005,0.0,12.609,6.69,1.154,5.234999999999999,1.581,2.757,4.134,2.1550000000000002,5.421,1.686,0.802,0.0,2.615,4.131,0.0,1.9020000000000001,1.795,5.162,6.102,1.935,0.967,0.0,0.922,0.0,0.753,1.704
11.859,4.324,14.081999999999999,23.985999999999997,6.588,9.132,33.327999999999996,10.645,14.0,0.0,15.526,10.087,15.234,4.305,9.623999999999999,3.737,14.917,12.042,7.271000000000001,2.426,1.658,6.231,13.533,4.0,1.044,1.733,9.479000000000001,13.280999999999999,8.274,4.587,0.844,1.679,9.809000000000001,2.793,8.907
