osmid,landuse,ZONENUMMER,STGB,NIS_GEM,NIS_GEM_L,VREGIO,VREGIO_L,area_calc
"227328668",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0266134236500673
"227328676",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0604594701354736
"227328677",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0320837436083918
"227328678",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.046018523358779
"227328683",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00840612134540826
"227338553",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00253507579122111
"227338554",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0104895222378511
"227338554",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00128172751694778
"227338555",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00411736795319337
"227338556",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0276417765243407
"227338557",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.021065781875236
"227338558",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0174602006028471
"227338560",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0244682793582161
"227338560",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0035766729048593
"227338561",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.000749290821854025
"227338563",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0588804941293186
"227344287",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00484234585878998
"227344289",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00988668863849714
"227344293",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00619033458930254
"227344296",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00406121210828423
"227344299",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00633657754476182
"227344302",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.011976107144909
"227344305",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00745538380573015
"227344308",industrial,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0108375082847215
"227344310",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00991417468225723
"227344313",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0321754327275679
"227344315",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0102865135122985
"227344323",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00613238303157699
"227344334",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00212773672414524
"227344338",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.02941488685566
"227344339",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.000846063702326734
"227344340",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00103141505648196
"227344348",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00335779267881066
"227344351",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00323664678768814
"227344352",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00260991449163854
"227371018",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00308291597403679
"227371022",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00577330533763021
"227371031",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0110555077578609
"227371037",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.000976011311120354
"227371041",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00428695114393742
"227381825",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00748054711875273
"227381827",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00422923549681343
"227381845",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0158745107882656
"227381849",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0195480933574438
"227381855",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0223176794787869
"227381859",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00656846862998605
"227381869",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00173386418058723
"227466912",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00693574432912469
"227466927",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0170572819936425
"227466929",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0104052771567255
"227466938",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0138998783384003
"227466946",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00561119963425561
"227466961",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00206894176246598
"227466966",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.000891130378827453
"227466969",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0300819064876586
"227466991",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00344058523774194
"227466997",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00252503970945254
"227475250",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00289282608043216
"227475251",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00773869580854289
"227475266",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0123049486615788
"227475267",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0136545706950761
"227475280",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0234191598106825
"227475282",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0196448166095819
"227475283",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0102064300446911
"227475296",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0276042405925021
"227475302",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00125617833374813
"227475309",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.000686384919128614
"227475311",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0022045290249018
"227479509",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0110702097835847
"227479509",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.000712355038093985
"227479518",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00671181084243208
"227479527",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00526065508798882
"227479529",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0199562652242258
"227479548",industrial,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.015359049618382
"227479549",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0253507473940514
"227479550",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00941916961810179
"227479551",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00859292940029595
"227479554",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0057659331001495
"227479567",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0299596580414884
"227479568",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0302797676808792
"227479570",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00462327874906594
"227479571",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00190784813369066
"227479578",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00417312889032066
"227479579",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0127872798417509
"227501679",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00606988693404384
"227501680",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0103993234377563
"227501681",commercial,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00394022297427431
"227501685",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0111381003046576
"227501686",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00460871699003316
"227501690",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.012267278262971
"227501691",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0110469184143376
"227501695",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00993008055087831
"227501696",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0115829718073001
"227501697",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00713188523304276
"227501699",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0159440827350705
"227501699",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,3.38328873757273e-05
"227501701",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00820941772406781
"227501702",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00859875480736419
"227501705",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00170650937345624
"227501709",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0232164342603083
"227501713",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00111682740898989
"227501714",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00158339872883633
"227501715",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00387478309863806
"227501716",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0111188540108558
"227504032",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0161364500967674
"227504033",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.0368451154041854
"227504033",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00823281597342342
"227504036",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00193422503831983
"227504043",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00897322192568332
"227504045",residential,"2947","1","71022",71022 HASSELT,"8",LIMBURG,0.00769077981580049
"227943736",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0133050209815493
"227943756",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00759375360137224
"227943761",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00348427538047731
"227955387",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00563710192392697
"227955394",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.0357433441690039
"227955473",residential,"2951","1","71022",71022 HASSELT,"8",LIMBURG,0.00366599014054239
"227960435",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00743692121436819
"227960446",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0145988262532894
"227960450",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00776048512007855
"227960452",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0315342193760797
"227960457",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0307687759022638
"227960461",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0427025940723303
