osmid,landuse,ZONENUMMER,STGB,NIS_GEM,NIS_GEM_L,VREGIO,VREGIO_L,Area_calc
"257934186",residential,"1495","1","24062",24062 LEUVEN,"7",LEUVEN,0.0474850942819728
"257934188",residential,"1495","1","24062",24062 LEUVEN,"7",LEUVEN,0.0389742929191049
"258018428",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.0262292956504361
"258018429",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.0375777523488294
"258020201",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000271632669670507
"258020202",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.0231140777936304
"258020203",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.0200749193634007
"258649121",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00254432096571033
"258757086",residential,"1489","1","24062",24062 LEUVEN,"7",LEUVEN,0.000718739055048674
"258895809",residential,"1496","1","24062",24062 LEUVEN,"7",LEUVEN,0.0164193941037133
"258895810",residential,"1496","1","24062",24062 LEUVEN,"7",LEUVEN,0.00468369015748799
"258935337",residential,"1491","1","24062",24062 LEUVEN,"7",LEUVEN,0.0172029271650277
"261860190",residential,"1492","1","24062",24062 LEUVEN,"7",LEUVEN,0.00276761217749119
"263312222",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00599014977422915
"263312223",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0104921648756266
"265852713",residential,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,0.00423680345999822
"268141448",commercial,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0427485810109205
"268141451",commercial,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0419445027856994
"268141453",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00150375551760569
"268400021",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0088017513465751
"274279602",residential,"1492","1","24062",24062 LEUVEN,"7",LEUVEN,0.00772735448336601
"274279603",residential,"1492","1","24062",24062 LEUVEN,"7",LEUVEN,0.000509558410301804
"277788954",residential,"1479","1","24062",24062 LEUVEN,"7",LEUVEN,0.00141893309583515
"278018385",residential,"1480","1","24062",24062 LEUVEN,"7",LEUVEN,0.0191134369864361
"278018385",residential,"1497","1","24062",24062 LEUVEN,"7",LEUVEN,0.000795926869326271
"278267663",commercial,"1481","1","24062",24062 LEUVEN,"7",LEUVEN,0.00213210453617945
"278790833",commercial,"1481","1","24062",24062 LEUVEN,"7",LEUVEN,0.00129334711499698
"279406311",residential,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,0.00225334401807189
"282104485",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.0103410091113938
"282547864",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00176847100933455
"283644844",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00375708249560675
"283644846",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00115231494395105
"283644847",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000956998510493664
"283645271",commercial,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000195165708991699
"284511999",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.0120765187825439
"287532303",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00398329627968906
"287532306",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00446524464034804
"289809297",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.0346688331399703
"289809298",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00225062068675202
"290002124",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,1.89779798284872e-05
"290184421",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00344274262135779
"290184423",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00252677645687852
"290207860",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00486973486704822
"290351572",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000929863453136757
"290375135",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000849089648023248
"290375136",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00340757796605333
"290957550",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000177005330905784
"290957551",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00120282422943367
"290957552",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00140820186109189
"291233240",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00493120382256026
"291466801",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000967070340332924
"291466803",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00165747894875519
"291466806",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00648180584534185
"291632624",commercial,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00157977557194419
"291632629",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00163763654926978
"291632630",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00232173842163221
"291632631",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00528361095126532
"292026355",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000820971131350845
"292026356",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,1.34077937304974e-05
"292026356",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00173861169447051
"292026357",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000339363470101729
"292026358",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,2.2838934362866e-05
"292026358",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00137430741143215
"292026360",commercial,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00489132066057366
"292056916",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00375792439077841
"292079569",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000927537344019067
"292079571",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000920601627719472
"292079572",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00114908582632954
"292079573",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00429378761222982
"292093340",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00572206036575889
"292212886",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00349584233986586
"292212887",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00121635991766112
"292212888",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00281087612202112
"292212890",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000361092661134899
"292792643",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00107205005091242
"292796911",commercial,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000154214466789737
"292796914",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000154292575086467
"293171180",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00063117740844097
"293171182",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00135485191281384
"293171185",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00163247509186692
"293201787",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000484088180779712
"293230213",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000656828983949264
"293452596",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00260036865413735
"293452597",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00244543670701003
"293760912",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00535680537386611
"293760918",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000716392251069483
"293760920",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.0021201305894684
"293760922",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00290435694009578
"293760923",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000381885682096705
"293773156",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00386896779271075
"293773162",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00889397830828838
"293773165",recreation_ground,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,4.21008775872178e-06
"293773165",recreation_ground,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00497310081068997
"293773174",commercial,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.0014502508618664
"293787297",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00255786489300977
"293833161",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000343739689150825
"293834026",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000959444832228124
"293837360",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00246024192757893
"293864085",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00162774841893185
"294038605",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.0021273583427635
"294038607",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00659317395565333
"294038608",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00335891992734547
"294192976",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000670014149405062
"294192977",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.000589395397624001
"294192979",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.0036836867303648
"294192980",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.0330827613505153
"294192982",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.0103239307066398
"295105563",retail,"1480","1","24062",24062 LEUVEN,"7",LEUVEN,0.0220059901428241
"295105568",retail,"1480","1","24062",24062 LEUVEN,"7",LEUVEN,0.00258105390076339
"295116791",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00148455482394062
"295116792",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00658699613293505
"295116793",commercial,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00779102782210521
"295154346",commercial,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.0114498224718068
"295154348",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00950877678721515
"295154349",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.0010487610954484
"295154350",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00260342083360115
"295211033",commercial,"1480","1","24062",24062 LEUVEN,"7",LEUVEN,0.0149445273226509
"295221399",retail,"1478","1","24062",24062 LEUVEN,"7",LEUVEN,0.00432047751809936
"295809313",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.0102699508399367
"296177653",residential,"1476","1","24062",24062 LEUVEN,"7",LEUVEN,9.72156931972131e-05
"296177653",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.0167835312909726
"296177654",residential,"1476","1","24062",24062 LEUVEN,"7",LEUVEN,0.0628377896773368
"296177654",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.0251089631717969
"296200209",residential,"1476","1","24062",24062 LEUVEN,"7",LEUVEN,0.00141755374106206
"296200209",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00985405525212549
"296200210",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00892739746898785
"296200211",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.0200640564983375
"296200213",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00219146871741116
"296200215",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00290156266053766
"296200217",residential,"1476","1","24062",24062 LEUVEN,"7",LEUVEN,8.46768078953028e-06
"296200217",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.0170118930690363
"296200218",retail,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00363107083202898
"296423502",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00444752569690533
"296423502",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.00219117106325179
"296480720",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.0152575415523052
"296480722",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.00312883766187727
"296623462",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.0044316007793867
"296623463",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.0275788905593045
"296623466",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.138489749547759
"299048099",residential,"1490","1","24062",24062 LEUVEN,"7",LEUVEN,0.0631852710026912
"299637182",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00600583697765294
"299641949",industrial,"1490","1","24062",24062 LEUVEN,"7",LEUVEN,0.000486364371923802
"299641949",industrial,"1491","1","24062",24062 LEUVEN,"7",LEUVEN,0.114477571135418
"300952165",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.0267621583653543
"300952166",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00977484196797106
"301527341",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00043893868351751
"301527342",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00195942225032113
"302125887",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.0674805394353059
"303190622",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.0023780572827002
"303431117",industrial,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.0213857088037399
"303431117",industrial,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,2.61277250107378e-06
"303604199",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.00185705183444917
"303604200",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.00343805302339792
"303604203",residential,"1483","1","24062",24062 LEUVEN,"7",LEUVEN,0.00838336707994342
"304241996",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00441433733962476
"304241997",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00381007695013657
"305434681",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000592091336458921
"305434681",retail,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.0020137763161482
"305434682",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00145175478133373
"305434683",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000138975255772471
"305434683",commercial,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00612537395242136
"305434684",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00223682340509829
"305434686",commercial,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00545835936893176
"305434687",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00435542591901775
"305434688",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00167248872346172
"305434688",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00155038905693847
"305434689",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00475153268976242
"305521401",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.0018200580433133
"305521401",retail,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00291211401405049
"305552000",commercial,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000485974862867966
"305552001",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000809737908669747
"305552002",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00324976654432621
"305552002",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,1.90463534928858e-06
"305552004",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,2.3726865882054e-08
"305552004",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00369826707660733
"305552006",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00550988700876851
"305552006",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,6.16914487443864e-07
"306420735",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,1.1239429358393e-06
"306420735",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00172584941148944
"306448615",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00693037476969091
"306448616",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00157247281303641
"306448618",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00209969934025034
"306448621",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.000462192112457007
"306448634",recreation_ground,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.000133455380038358
"306448634",recreation_ground,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00148371399269463
"306585983",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00180822952944832
"306585983",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,1.5133339738939e-05
"306585984",commercial,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.0056005706658049
"306585985",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.004516584266669
"306585986",commercial,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00775701699259039
"306871586",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00676345467104949
"306871587",recreation_ground,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.0034049978763026
"306871587",recreation_ground,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.000264777796935537
"306871588",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00493151770775276
"306871588",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00823725574645575
"306871588",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,5.59866254962981e-06
"306871589",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00649192599529447
"306879868",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00548489451800326
"306879868",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,4.90692469787318e-05
"306879869",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.0171688372667294
"306879869",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.000162894396487623
"306879870",commercial,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00650008147092909
"306879870",commercial,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,1.96258656964055e-05
"306879871",residential,"1461","1","24062",24062 LEUVEN,"7",LEUVEN,0.00709638533696998
"306879871",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00598804948915914
"306879875",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.0159130766985351
"307477577",residential,"1493","1","24062",24062 LEUVEN,"7",LEUVEN,0.000847968466222286
"308936338",retail,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00100774544453993
"308936339",commercial,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00147422817215603
"308936341",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00987020827179123
"308973528",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.0238633830650626
"310389735",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00442983487315662
"310993425",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00493841135065723
"311008315",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.000797012659096159
"311008317",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00167398557865154
"311329590",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00389862088450231
"311329591",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00022520363666676
"311329591",commercial,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00533123605902493
"311329592",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00173496983026084
"311329592",retail,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.000259603721197695
"312495540",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00282583054652042
"312495541",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00196919343833369
"312495542",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000206782918401062
"312495543",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,7.84830568907782e-05
"312825869",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.0022978622584641
"312825874",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00389798770360555
"313065077",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00267313012486696
"313304278",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00375150047326379
"313304278",retail,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.00519368060539663
"313304281",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000297470428232104
"313304281",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.018152006830758
"313304283",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.000332423811752349
"313751269",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.000202985152431764
"313883289",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00327139874370152
"313883291",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.0038067904888331
"314474912",commercial,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.000818159801511792
"314474913",industrial,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00114485139825415
"314476190",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.014191706456834
"314629152",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.0210733794700084
"314629154",commercial,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.0185093495399319
"315785037",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00151822735601105
"315812999",commercial,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00018805393286515
"315812999",commercial,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00235965800074488
"315813000",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.000507060881149024
"315813002",commercial,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00822763792827446
"315813003",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00495306971701747
"315813004",recreation_ground,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00514420123650692
"315813004",recreation_ground,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00205505027984641
"315813006",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.0117906097875765
"316395291",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,9.61689177968074e-05
"316395291",commercial,"1466","1","24062",24062 LEUVEN,"7",LEUVEN,0.0223068224804387
"316395292",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.000506763318840414
"316395292",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.01288971663322
"316579228",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00121270674210973
"316579228",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00920653631880507
"316579237",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.0105907953931924
"317352412",retail,"1466","1","24062",24062 LEUVEN,"7",LEUVEN,0.0081482424019631
"317352412",retail,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,9.64481510221958e-07
"317358730",retail,"1466","1","24062",24062 LEUVEN,"7",LEUVEN,0.00308979038582649
"317384358",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.000667365210963995
"317384359",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000438033483549952
"317384360",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.00122732257200219
"317384362",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.0014687856540205
"317384362",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.0119389703325219
"317573559",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00188241675406694
"317573559",retail,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.0019411641723644
"318598406",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000150077923520934
"318598407",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000513592943320051
"318598408",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000612805688886903
"318598411",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00266920650655567
"318701564",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00026721735892375
"318701565",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000315118932215963
"318701566",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00122489403270744
"318701567",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00206993362865178
"318701568",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00560336556551093
"318701569",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000194083091821522
"319454047",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000287622567676008
"319454048",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000178486191999167
"319454049",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000534182317239232
"319454050",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00447951191003807
"319454051",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00114041926072305
"319454053",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,7.55036171863321e-05
"319947963",residential,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.0111043666864434
"322877658",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000885448145322502
"322877660",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00203839436695073
"322877661",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000990663342364132
"322877663",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.0003213215887025
"325489477",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00208225740798842
"325489478",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00121672557647154
"325489479",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00314689909075387
"325489480",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00577533543192875
"329535537",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0036049351619184
"361723981",commercial,"1475","1","24062",24062 LEUVEN,"7",LEUVEN,0.0221324184357121
"361860449",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000637742583093459
"361881223",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,5.12394898710772e-05
"361881223",residential,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.0248202536935551
"361881224",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000673933710638434
"361881224",retail,"1465","1","24062",24062 LEUVEN,"7",LEUVEN,0.000332217370561324
"361902069",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00140328748662444
"362794276",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000516549246544018
