Origin,Destination,Date range: 2021-01-04 - 2021-01-29 Time range: 07:00 - 09:00
Region 22,Region 18,11
Region 22,Region 19,23
Region 22,Region 20,12
Region 22,Region 21,19
Region 22,Region 22,71
Region 22,Region 23,102
Region 22,Region 24,56
Region 22,Region 25,8
Region 22,Region 26,0
Region 22,Region 27,21
Region 22,Region 28,5
Region 22,Region 29,16
Region 22,Region 30,4
Region 22,Region 31,0
Region 22,Region 32,2
Region 22,Region 33,3
Region 22,Region 34,6
Region 22,Region 35,159
Region 22,Region 36,2
Region 22,Region 37,2
Region 22,Region 38,0
Region 22,Region 39,6
Region 22,Region 40,37
Region 22,Region 41,0
Region 22,Region 42,60
Region 22,Region 43,21
Region 22,Region 44,6
Region 23,Region 1,3
Region 23,Region 2,25
Region 23,Region 3,20
Region 23,Region 4,2
Region 23,Region 5,9
Region 23,Region 6,7
Region 23,Region 7,1
Region 23,Region 8,0
Region 23,Region 9,121
Region 23,Region 10,2
Region 23,Region 11,2
Region 23,Region 12,40
Region 23,Region 13,66
Region 23,Region 14,26
Region 23,Region 15,10
Region 23,Region 16,30
Region 23,Region 17,75
Region 23,Region 18,20
Region 23,Region 19,242
Region 23,Region 20,83
Region 23,Region 21,301
Region 23,Region 22,175
Region 23,Region 23,456
Region 23,Region 24,152
Region 23,Region 25,4
Region 23,Region 26,6
Region 23,Region 27,18
Region 23,Region 28,8
Region 23,Region 29,54
Region 23,Region 30,2
Region 23,Region 31,8
Region 23,Region 32,5
Region 23,Region 33,9
Region 23,Region 34,13
Region 23,Region 35,186
Region 23,Region 36,16
Region 23,Region 37,58
Region 23,Region 38,12
Region 23,Region 39,16
Region 23,Region 40,37
Region 23,Region 41,1
Region 23,Region 42,57
Region 23,Region 43,9
Region 23,Region 44,6
Region 24,Region 1,1
Region 24,Region 2,5
Region 24,Region 3,8
Region 24,Region 4,7
Region 24,Region 5,5
Region 24,Region 6,2
Region 24,Region 7,1
Region 24,Region 8,2
Region 24,Region 9,70
Region 24,Region 10,9
Region 24,Region 11,5
Region 24,Region 12,20
Region 24,Region 13,44
Region 24,Region 14,16
Region 24,Region 15,6
Region 24,Region 16,9
Region 24,Region 17,179
Region 24,Region 18,14
Region 24,Region 19,36
Region 24,Region 20,30
Region 24,Region 21,6
Region 24,Region 22,25
Region 24,Region 23,43
Region 24,Region 24,101
Region 24,Region 25,3
Region 24,Region 26,0
Region 24,Region 27,25
Region 24,Region 28,13
Region 24,Region 29,38
Region 24,Region 30,7
Region 24,Region 31,3
Region 24,Region 32,3
Region 24,Region 33,11
Region 24,Region 34,4
Region 24,Region 35,226
Region 24,Region 36,6
Region 24,Region 37,29
Region 24,Region 38,6
Region 24,Region 39,19
Region 24,Region 40,93
Region 24,Region 41,11
Region 24,Region 42,76
Region 24,Region 43,40
Region 24,Region 44,14
Region 25,Region 1,0
Region 25,Region 2,13
Region 25,Region 3,0
Region 25,Region 4,1
Region 25,Region 5,2
Region 25,Region 6,0
Region 25,Region 7,1
Region 25,Region 8,2
Region 25,Region 9,56
Region 25,Region 10,0
Region 25,Region 11,0
Region 25,Region 12,1
Region 25,Region 13,6
Region 25,Region 14,0
Region 25,Region 15,6
Region 25,Region 16,5
Region 25,Region 17,133
Region 25,Region 18,10
Region 25,Region 19,21
Region 25,Region 20,87
Region 25,Region 21,22
Region 25,Region 22,4
Region 25,Region 23,6
Region 25,Region 24,2
Region 25,Region 25,198
Region 25,Region 26,16
Region 25,Region 27,1
Region 25,Region 28,1
Region 25,Region 29,1
Region 25,Region 30,10
Region 25,Region 31,1
Region 25,Region 32,0
Region 25,Region 33,3
Region 25,Region 34,5
Region 25,Region 35,137
Region 25,Region 36,2
Region 25,Region 37,27
Region 25,Region 38,5
Region 25,Region 39,0
Region 25,Region 40,2
Region 25,Region 41,0
Region 25,Region 42,6
Region 25,Region 43,5
Region 25,Region 44,1
Region 26,Region 1,0
Region 26,Region 2,1
Region 26,Region 3,1
Region 26,Region 4,0
Region 26,Region 5,6
Region 26,Region 6,1
Region 26,Region 7,1
Region 26,Region 8,13
Region 26,Region 9,78
Region 26,Region 10,0
Region 26,Region 11,3
Region 26,Region 12,1
Region 26,Region 13,18
Region 26,Region 14,3
Region 26,Region 15,7
Region 26,Region 16,8
Region 26,Region 17,73
Region 26,Region 18,10
Region 26,Region 19,75
Region 26,Region 20,97
Region 26,Region 21,133
Region 26,Region 22,2
Region 26,Region 23,21
Region 26,Region 24,11
Region 26,Region 25,22
Region 26,Region 26,57
Region 26,Region 27,6
