Origin,Destination,Date range: 2021-01-25 - 2021-01-29 Time range: 07:00 - 09:00
Region 33,Region 29,69
Region 33,Region 30,13
Region 33,Region 31,28
Region 33,Region 32,39
Region 33,Region 33,247
Region 33,Region 34,91
Region 33,Region 35,25
Region 34,Region 1,5
Region 34,Region 2,0
Region 34,Region 3,5
Region 34,Region 4,7
Region 34,Region 5,3
Region 34,Region 6,17
Region 34,Region 7,2
Region 34,Region 8,6
Region 34,Region 9,0
Region 34,Region 10,57
Region 34,Region 11,2
Region 34,Region 12,1
Region 34,Region 13,3
Region 34,Region 14,20
Region 34,Region 15,2
Region 34,Region 16,2
Region 34,Region 17,7
Region 34,Region 18,14
Region 34,Region 19,5
Region 34,Region 20,0
Region 34,Region 21,4
Region 34,Region 22,18
Region 34,Region 23,1
Region 34,Region 24,4
Region 34,Region 25,0
Region 34,Region 26,3
Region 34,Region 27,4
Region 34,Region 28,26
Region 34,Region 29,15
Region 34,Region 30,2
Region 34,Region 31,3
Region 34,Region 32,25
Region 34,Region 33,63
Region 34,Region 34,111
Region 34,Region 35,24
Region 35,Region 1,8
Region 35,Region 2,0
Region 35,Region 3,16
Region 35,Region 4,14
Region 35,Region 5,2
Region 35,Region 6,11
Region 35,Region 7,15
Region 35,Region 8,3
Region 35,Region 9,2
Region 35,Region 10,71
Region 35,Region 11,11
Region 35,Region 12,11
Region 35,Region 13,10
Region 35,Region 14,16
Region 35,Region 15,8
Region 35,Region 16,15
Region 35,Region 17,5
Region 35,Region 18,17
Region 35,Region 19,7
Region 35,Region 20,1
Region 35,Region 21,4
Region 35,Region 22,27
Region 35,Region 23,2
Region 35,Region 24,8
Region 35,Region 25,1
Region 35,Region 26,8
Region 35,Region 27,16
Region 35,Region 28,7
Region 35,Region 29,19
Region 35,Region 30,2
Region 35,Region 31,0
Region 35,Region 32,15
Region 35,Region 33,103
Region 35,Region 34,26
Region 35,Region 35,360
