Origin,Destination,Date range: 2021-01-25 - 2021-01-29 Time range: 07:00 - 09:00
Region 33,Region 8,2
Region 33,Region 9,0
Region 33,Region 10,4
Region 33,Region 11,1
Region 33,Region 12,2
Region 33,Region 13,0
Region 33,Region 14,7
Region 33,Region 15,4
Region 33,Region 16,2
Region 33,Region 17,1
Region 33,Region 18,7
Region 33,Region 19,2
Region 33,Region 20,0
Region 33,Region 21,1
Region 33,Region 22,1
Region 33,Region 23,0
Region 33,Region 24,0
Region 33,Region 25,0
Region 33,Region 26,0
Region 33,Region 27,3
Region 33,Region 28,19
Region 33,Region 29,11
Region 33,Region 30,0
Region 33,Region 31,3
Region 33,Region 32,0
Region 33,Region 33,45
Region 33,Region 34,21
Region 33,Region 35,5
Region 33,External,163
Region 34,Region 1,0
Region 34,Region 2,0
Region 34,Region 3,1
Region 34,Region 4,0
Region 34,Region 5,0
Region 34,Region 6,2
Region 34,Region 7,0
Region 34,Region 8,0
Region 34,Region 9,0
Region 34,Region 10,4
Region 34,Region 11,0
Region 34,Region 12,0
Region 34,Region 13,0
Region 34,Region 14,3
Region 34,Region 15,0
Region 34,Region 16,0
Region 34,Region 17,1
Region 34,Region 18,0
Region 34,Region 19,0
Region 34,Region 20,0
Region 34,Region 21,0
Region 34,Region 22,1
Region 34,Region 23,1
Region 34,Region 24,0
Region 34,Region 25,0
Region 34,Region 26,0
Region 34,Region 27,0
Region 34,Region 28,4
Region 34,Region 29,2
Region 34,Region 30,0
Region 34,Region 31,0
Region 34,Region 32,1
Region 34,Region 33,7
Region 34,Region 34,14
Region 34,Region 35,4
Region 34,External,92
Region 35,Region 1,3
Region 35,Region 2,0
Region 35,Region 3,6
Region 35,Region 4,7
Region 35,Region 5,2
Region 35,Region 6,3
Region 35,Region 7,8
Region 35,Region 8,1
Region 35,Region 9,0
Region 35,Region 10,9
Region 35,Region 11,9
Region 35,Region 12,5
Region 35,Region 13,4
Region 35,Region 14,4
Region 35,Region 15,3
Region 35,Region 16,3
Region 35,Region 17,0
Region 35,Region 18,4
Region 35,Region 19,5
Region 35,Region 20,0
Region 35,Region 21,0
Region 35,Region 22,3
Region 35,Region 23,0
Region 35,Region 24,1
Region 35,Region 25,1
Region 35,Region 26,1
Region 35,Region 27,5
Region 35,Region 28,2
Region 35,Region 29,7
Region 35,Region 30,1
Region 35,Region 31,0
Region 35,Region 32,0
Region 35,Region 33,7
Region 35,Region 34,2
Region 35,Region 35,56
Region 35,External,149
External,Region 1,73
External,Region 2,54
External,Region 3,160
External,Region 4,310
External,Region 5,41
External,Region 6,424
External,Region 7,170
External,Region 8,69
External,Region 9,89
External,Region 10,659
External,Region 11,49
External,Region 12,55
External,Region 13,113
External,Region 14,288
External,Region 15,106
External,Region 16,162
External,Region 17,73
External,Region 18,354
External,Region 19,201
External,Region 20,31
External,Region 21,28
External,Region 22,341
External,Region 23,96
External,Region 24,163
External,Region 25,84
External,Region 26,13
External,Region 27,96
External,Region 28,232
External,Region 29,72
External,Region 30,47
External,Region 31,24
External,Region 32,22
External,Region 33,75
External,Region 34,53
External,Region 35,106
External,External,3437
