Origin,Destination,Date range: 2021-01-25 - 2021-01-29 Time range: 07:00 - 09:00
Region 26,Region 30,0
Region 26,Region 31,0
Region 26,Region 32,0
Region 26,Region 33,0
Region 26,Region 34,0
Region 26,Region 35,0
Region 26,Region 36,0
Region 26,Region 37,0
Region 26,Region 38,0
Region 26,Region 39,0
Region 26,Region 40,0
Region 26,Region 41,0
Region 26,Region 42,1
Region 26,Region 43,0
Region 26,Region 44,1
Region 26,External,6
Region 27,Region 1,1
Region 27,Region 2,1
Region 27,Region 3,1
Region 27,Region 4,1
Region 27,Region 5,0
Region 27,Region 6,0
Region 27,Region 7,0
Region 27,Region 8,0
Region 27,Region 9,3
Region 27,Region 10,1
Region 27,Region 11,0
Region 27,Region 12,0
Region 27,Region 13,2
Region 27,Region 14,4
Region 27,Region 15,1
Region 27,Region 16,5
Region 27,Region 17,0
Region 27,Region 18,0
Region 27,Region 19,0
Region 27,Region 20,6
Region 27,Region 21,1
Region 27,Region 22,0
Region 27,Region 23,0
Region 27,Region 24,2
Region 27,Region 25,0
Region 27,Region 26,0
Region 27,Region 27,27
Region 27,Region 28,11
Region 27,Region 29,1
Region 27,Region 30,10
Region 27,Region 31,2
Region 27,Region 32,0
Region 27,Region 33,10
Region 27,Region 34,5
Region 27,Region 35,0
Region 27,Region 36,3
Region 27,Region 37,0
Region 27,Region 38,8
Region 27,Region 39,0
Region 27,Region 40,0
Region 27,Region 41,0
Region 27,Region 42,0
Region 27,Region 43,3
Region 27,Region 44,0
Region 27,External,77
Region 28,Region 1,0
Region 28,Region 2,0
Region 28,Region 3,2
Region 28,Region 4,0
Region 28,Region 5,0
Region 28,Region 6,0
Region 28,Region 7,0
Region 28,Region 8,0
Region 28,Region 9,3
Region 28,Region 10,0
Region 28,Region 11,1
Region 28,Region 12,0
Region 28,Region 13,4
Region 28,Region 14,2
Region 28,Region 15,0
Region 28,Region 16,0
Region 28,Region 17,0
Region 28,Region 18,0
Region 28,Region 19,0
Region 28,Region 20,2
Region 28,Region 21,0
Region 28,Region 22,0
Region 28,Region 23,0
Region 28,Region 24,2
Region 28,Region 25,0
Region 28,Region 26,0
Region 28,Region 27,5
Region 28,Region 28,3
Region 28,Region 29,2
Region 28,Region 30,4
Region 28,Region 31,2
Region 28,Region 32,0
Region 28,Region 33,2
Region 28,Region 34,1
Region 28,Region 35,2
Region 28,Region 36,2
Region 28,Region 37,0
Region 28,Region 38,1
Region 28,Region 39,0
Region 28,Region 40,2
Region 28,Region 41,0
Region 28,Region 42,2
Region 28,Region 43,2
Region 28,Region 44,0
Region 28,External,56
Region 29,Region 1,0
Region 29,Region 2,1
Region 29,Region 3,0
Region 29,Region 4,1
Region 29,Region 5,0
Region 29,Region 6,0
Region 29,Region 7,0
Region 29,Region 8,0
Region 29,Region 9,3
Region 29,Region 10,0
Region 29,Region 11,1
Region 29,Region 12,7
Region 29,Region 13,4
Region 29,Region 14,4
Region 29,Region 15,1
Region 29,Region 16,1
Region 29,Region 17,2
Region 29,Region 18,2
Region 29,Region 19,1
Region 29,Region 20,3
Region 29,Region 21,0
Region 29,Region 22,2
Region 29,Region 23,1
Region 29,Region 24,9
Region 29,Region 25,0
Region 29,Region 26,0
Region 29,Region 27,8
Region 29,Region 28,3
Region 29,Region 29,2
Region 29,Region 30,6
Region 29,Region 31,0
Region 29,Region 32,1
Region 29,Region 33,0
Region 29,Region 34,1
Region 29,Region 35,0
Region 29,Region 36,0
Region 29,Region 37,3
Region 29,Region 38,2
Region 29,Region 39,0
Region 29,Region 40,2
Region 29,Region 41,1
Region 29,Region 42,5
Region 29,Region 43,1
Region 29,Region 44,0
Region 29,External,49
Region 30,Region 1,0
Region 30,Region 2,3
Region 30,Region 3,0
Region 30,Region 4,0
Region 30,Region 5,0
Region 30,Region 6,0
Region 30,Region 7,0
Region 30,Region 8,0
Region 30,Region 9,0
Region 30,Region 10,0
Region 30,Region 11,0
Region 30,Region 12,2
Region 30,Region 13,5
Region 30,Region 14,4
Region 30,Region 15,0
Region 30,Region 16,0
Region 30,Region 17,0
Region 30,Region 18,0
Region 30,Region 19,4
Region 30,Region 20,1
Region 30,Region 21,0
Region 30,Region 22,1
Region 30,Region 23,0
Region 30,Region 24,4
Region 30,Region 25,0
Region 30,Region 26,0
Region 30,Region 27,3
Region 30,Region 28,1
Region 30,Region 29,3
Region 30,Region 30,12
Region 30,Region 31,7
Region 30,Region 32,0
Region 30,Region 33,2
Region 30,Region 34,3
Region 30,Region 35,2
Region 30,Region 36,0
Region 30,Region 37,0
Region 30,Region 38,2
Region 30,Region 39,0
Region 30,Region 40,5
Region 30,Region 41,2
Region 30,Region 42,9
Region 30,Region 43,1
Region 30,Region 44,5
Region 30,External,57
Region 31,Region 1,0
Region 31,Region 2,0
Region 31,Region 3,0
Region 31,Region 4,0
Region 31,Region 5,0
Region 31,Region 6,0
Region 31,Region 7,0
Region 31,Region 8,0
Region 31,Region 9,0
Region 31,Region 10,0
Region 31,Region 11,0
Region 31,Region 12,0
Region 31,Region 13,1
Region 31,Region 14,0
Region 31,Region 15,0
Region 31,Region 16,0
Region 31,Region 17,1
Region 31,Region 18,1
Region 31,Region 19,0
Region 31,Region 20,0
Region 31,Region 21,0
Region 31,Region 22,0
Region 31,Region 23,0
Region 31,Region 24,0
Region 31,Region 25,0
Region 31,Region 26,0
Region 31,Region 27,2
Region 31,Region 28,2
Region 31,Region 29,0
Region 31,Region 30,4
Region 31,Region 31,5
Region 31,Region 32,0
Region 31,Region 33,0
Region 31,Region 34,1
Region 31,Region 35,1
Region 31,Region 36,0
Region 31,Region 37,1
Region 31,Region 38,3
Region 31,Region 39,0
Region 31,Region 40,1
Region 31,Region 41,0
Region 31,Region 42,4
Region 31,Region 43,2
Region 31,Region 44,0
Region 31,External,53
Region 32,Region 1,0
Region 32,Region 2,0
Region 32,Region 3,0
Region 32,Region 4,0
Region 32,Region 5,1
Region 32,Region 6,0
Region 32,Region 7,0
Region 32,Region 8,0
Region 32,Region 9,1
Region 32,Region 10,0
Region 32,Region 11,0
Region 32,Region 12,0
Region 32,Region 13,0
Region 32,Region 14,0
Region 32,Region 15,0
Region 32,Region 16,0
Region 32,Region 17,0
Region 32,Region 18,0
Region 32,Region 19,2
Region 32,Region 20,0
Region 32,Region 21,0
Region 32,Region 22,0
Region 32,Region 23,0
Region 32,Region 24,0
Region 32,Region 25,0
Region 32,Region 26,0
Region 32,Region 27,0
Region 32,Region 28,0
Region 32,Region 29,0
Region 32,Region 30,0
Region 32,Region 31,1
Region 32,Region 32,0
Region 32,Region 33,0
Region 32,Region 34,1
Region 32,Region 35,2
Region 32,Region 36,1
Region 32,Region 37,1
Region 32,Region 38,0
Region 32,Region 39,0
Region 32,Region 40,0
Region 32,Region 41,0
Region 32,Region 42,1
Region 32,Region 43,0
Region 32,Region 44,0
Region 32,External,32
Region 33,Region 1,0
Region 33,Region 2,0
Region 33,Region 3,1
Region 33,Region 4,0
Region 33,Region 5,2
Region 33,Region 6,0
Region 33,Region 7,1
Region 33,Region 8,1
Region 33,Region 9,1
Region 33,Region 10,0
Region 33,Region 11,0
Region 33,Region 12,2
Region 33,Region 13,1
Region 33,Region 14,2
Region 33,Region 15,1
Region 33,Region 16,1
Region 33,Region 17,0
Region 33,Region 18,0
Region 33,Region 19,0
Region 33,Region 20,0
Region 33,Region 21,0
Region 33,Region 22,0
Region 33,Region 23,0
Region 33,Region 24,0
Region 33,Region 25,0
Region 33,Region 26,0
Region 33,Region 27,6
Region 33,Region 28,2
Region 33,Region 29,0
Region 33,Region 30,1
Region 33,Region 31,1
Region 33,Region 32,0
Region 33,Region 33,7
Region 33,Region 34,0
Region 33,Region 35,0
Region 33,Region 36,0
Region 33,Region 37,0
Region 33,Region 38,3
Region 33,Region 39,0
Region 33,Region 40,0
Region 33,Region 41,0
Region 33,Region 42,0
Region 33,Region 43,0
Region 33,Region 44,0
Region 33,External,34
Region 34,Region 1,0
Region 34,Region 2,2
Region 34,Region 3,1
Region 34,Region 4,0
Region 34,Region 5,1
Region 34,Region 6,0
Region 34,Region 7,0
Region 34,Region 8,0
Region 34,Region 9,3
Region 34,Region 10,0
Region 34,Region 11,0
Region 34,Region 12,3
Region 34,Region 13,5
Region 34,Region 14,0
Region 34,Region 15,0
Region 34,Region 16,0
Region 34,Region 17,1
Region 34,Region 18,2
Region 34,Region 19,0
Region 34,Region 20,7
Region 34,Region 21,0
Region 34,Region 22,0
Region 34,Region 23,0
Region 34,Region 24,1
Region 34,Region 25,0
Region 34,Region 26,0
Region 34,Region 27,3
Region 34,Region 28,4
Region 34,Region 29,3
Region 34,Region 30,0
Region 34,Region 31,0
Region 34,Region 32,0
Region 34,Region 33,10
Region 34,Region 34,12
Region 34,Region 35,3
Region 34,Region 36,3
Region 34,Region 37,10
Region 34,Region 38,8
Region 34,Region 39,0
Region 34,Region 40,0
Region 34,Region 41,0
Region 34,Region 42,0
Region 34,Region 43,1
Region 34,Region 44,0
Region 34,External,70
Region 35,Region 1,0
Region 35,Region 2,1
Region 35,Region 3,0
Region 35,Region 4,2
Region 35,Region 5,0
Region 35,Region 6,0
Region 35,Region 7,0
Region 35,Region 8,0
Region 35,Region 9,1
Region 35,Region 10,0
Region 35,Region 11,0
Region 35,Region 12,0
Region 35,Region 13,1
Region 35,Region 14,3
Region 35,Region 15,0
Region 35,Region 16,0
Region 35,Region 17,1
Region 35,Region 18,0
Region 35,Region 19,2
Region 35,Region 20,0
Region 35,Region 21,0
Region 35,Region 22,0
Region 35,Region 23,1
Region 35,Region 24,0
Region 35,Region 25,0
Region 35,Region 26,0
Region 35,Region 27,0
Region 35,Region 28,0
Region 35,Region 29,1
Region 35,Region 30,0
Region 35,Region 31,1
Region 35,Region 32,1
Region 35,Region 33,4
Region 35,Region 34,6
Region 35,Region 35,2
Region 35,Region 36,4
Region 35,Region 37,3
Region 35,Region 38,1
Region 35,Region 39,0
Region 35,Region 40,3
Region 35,Region 41,0
Region 35,Region 42,6
Region 35,Region 43,6
Region 35,Region 44,0
Region 35,External,136
Region 36,Region 1,1
Region 36,Region 2,3
Region 36,Region 3,2
Region 36,Region 4,0
Region 36,Region 5,0
Region 36,Region 6,0
Region 36,Region 7,0
Region 36,Region 8,0
Region 36,Region 9,5
Region 36,Region 10,0
Region 36,Region 11,0
Region 36,Region 12,0
Region 36,Region 13,2
Region 36,Region 14,1
Region 36,Region 15,4
Region 36,Region 16,0
Region 36,Region 17,0
Region 36,Region 18,1
Region 36,Region 19,0
Region 36,Region 20,0
Region 36,Region 21,3
Region 36,Region 22,0
Region 36,Region 23,0
Region 36,Region 24,1
Region 36,Region 25,0
Region 36,Region 26,0
Region 36,Region 27,1
Region 36,Region 28,0
Region 36,Region 29,0
Region 36,Region 30,1
Region 36,Region 31,0
Region 36,Region 32,0
Region 36,Region 33,4
Region 36,Region 34,1
Region 36,Region 35,0
Region 36,Region 36,0
Region 36,Region 37,1
Region 36,Region 38,4
Region 36,Region 39,0
Region 36,Region 40,0
Region 36,Region 41,0
Region 36,Region 42,0
Region 36,Region 43,0
Region 36,Region 44,0
Region 36,External,44
Region 37,Region 1,0
Region 37,Region 2,1
Region 37,Region 3,1
Region 37,Region 4,0
Region 37,Region 5,0
Region 37,Region 6,0
Region 37,Region 7,0
Region 37,Region 8,0
Region 37,Region 9,21
Region 37,Region 10,0
Region 37,Region 11,0
Region 37,Region 12,0
Region 37,Region 13,0
Region 37,Region 14,1
Region 37,Region 15,2
Region 37,Region 16,1
Region 37,Region 17,0
Region 37,Region 18,0
Region 37,Region 19,4
Region 37,Region 20,0
Region 37,Region 21,0
Region 37,Region 22,0
Region 37,Region 23,0
Region 37,Region 24,0
Region 37,Region 25,0
Region 37,Region 26,0
Region 37,Region 27,0
Region 37,Region 28,0
Region 37,Region 29,0
Region 37,Region 30,0
Region 37,Region 31,0
Region 37,Region 32,0
Region 37,Region 33,0
Region 37,Region 34,0
Region 37,Region 35,1
Region 37,Region 36,0
Region 37,Region 37,3
Region 37,Region 38,4
Region 37,Region 39,1
Region 37,Region 40,0
Region 37,Region 41,0
Region 37,Region 42,0
Region 37,Region 43,1
Region 37,Region 44,1
Region 37,External,77
Region 38,Region 1,0
Region 38,Region 2,2
Region 38,Region 3,0
Region 38,Region 4,2
Region 38,Region 5,0
Region 38,Region 6,0
Region 38,Region 7,1
Region 38,Region 8,0
Region 38,Region 9,3
Region 38,Region 10,0
Region 38,Region 11,0
Region 38,Region 12,1
Region 38,Region 13,1
Region 38,Region 14,3
Region 38,Region 15,4
Region 38,Region 16,0
Region 38,Region 17,0
Region 38,Region 18,2
Region 38,Region 19,1
Region 38,Region 20,2
Region 38,Region 21,1
Region 38,Region 22,0
Region 38,Region 23,0
Region 38,Region 24,2
Region 38,Region 25,0
Region 38,Region 26,0
Region 38,Region 27,3
Region 38,Region 28,0
Region 38,Region 29,1
Region 38,Region 30,0
Region 38,Region 31,1
Region 38,Region 32,0
Region 38,Region 33,3
Region 38,Region 34,3
Region 38,Region 35,0
Region 38,Region 36,3
Region 38,Region 37,1
Region 38,Region 38,17
Region 38,Region 39,0
Region 38,Region 40,0
Region 38,Region 41,0
Region 38,Region 42,6
Region 38,Region 43,0
Region 38,Region 44,0
Region 38,External,61
Region 39,Region 1,0
Region 39,Region 2,3
Region 39,Region 3,0
Region 39,Region 4,0
Region 39,Region 5,1
Region 39,Region 6,0
Region 39,Region 7,0
Region 39,Region 8,0
Region 39,Region 9,1
Region 39,Region 10,0
Region 39,Region 11,0
Region 39,Region 12,0
Region 39,Region 13,1
Region 39,Region 14,0
Region 39,Region 15,2
Region 39,Region 16,2
Region 39,Region 17,0
Region 39,Region 18,0
Region 39,Region 19,1
Region 39,Region 20,2
Region 39,Region 21,0
Region 39,Region 22,0
Region 39,Region 23,1
Region 39,Region 24,0
Region 39,Region 25,0
Region 39,Region 26,0
Region 39,Region 27,1
Region 39,Region 28,0
Region 39,Region 29,0
Region 39,Region 30,0
Region 39,Region 31,0
Region 39,Region 32,0
Region 39,Region 33,0
Region 39,Region 34,1
Region 39,Region 35,0
Region 39,Region 36,5
Region 39,Region 37,2
Region 39,Region 38,0
Region 39,Region 39,0
Region 39,Region 40,0
Region 39,Region 41,0
Region 39,Region 42,0
Region 39,Region 43,0
Region 39,Region 44,0
Region 39,External,32
Region 40,Region 1,0
Region 40,Region 2,1
Region 40,Region 3,0
Region 40,Region 4,0
Region 40,Region 5,0
Region 40,Region 6,0
Region 40,Region 7,0
Region 40,Region 8,0
Region 40,Region 9,2
Region 40,Region 10,0
Region 40,Region 11,1
Region 40,Region 12,0
Region 40,Region 13,3
Region 40,Region 14,0
Region 40,Region 15,1
Region 40,Region 16,0
Region 40,Region 17,1
Region 40,Region 18,0
Region 40,Region 19,2
Region 40,Region 20,1
Region 40,Region 21,0
Region 40,Region 22,1
Region 40,Region 23,4
Region 40,Region 24,12
Region 40,Region 25,0
Region 40,Region 26,0
Region 40,Region 27,1
Region 40,Region 28,1
Region 40,Region 29,9
Region 40,Region 30,4
Region 40,Region 31,0
Region 40,Region 32,0
Region 40,Region 33,2
Region 40,Region 34,0
Region 40,Region 35,0
Region 40,Region 36,0
Region 40,Region 37,1
Region 40,Region 38,0
Region 40,Region 39,0
Region 40,Region 40,15
Region 40,Region 41,2
Region 40,Region 42,6
Region 40,Region 43,0
Region 40,Region 44,0
Region 40,External,97
Region 41,Region 1,0
Region 41,Region 2,0
Region 41,Region 3,0
Region 41,Region 4,0
Region 41,Region 5,0
Region 41,Region 6,0
Region 41,Region 7,0
Region 41,Region 8,0
Region 41,Region 9,0
Region 41,Region 10,0
Region 41,Region 11,0
Region 41,Region 12,1
Region 41,Region 13,1
Region 41,Region 14,0
Region 41,Region 15,1
Region 41,Region 16,0
Region 41,Region 17,0
Region 41,Region 18,0
Region 41,Region 19,0
Region 41,Region 20,0
Region 41,Region 21,0
Region 41,Region 22,0
Region 41,Region 23,0
Region 41,Region 24,0
Region 41,Region 25,0
Region 41,Region 26,0
Region 41,Region 27,2
Region 41,Region 28,0
Region 41,Region 29,0
Region 41,Region 30,2
Region 41,Region 31,0
Region 41,Region 32,0
Region 41,Region 33,0
Region 41,Region 34,0
Region 41,Region 35,0
Region 41,Region 36,0
Region 41,Region 37,0
Region 41,Region 38,1
Region 41,Region 39,0
Region 41,Region 40,0
Region 41,Region 41,1
Region 41,Region 42,0
Region 41,Region 43,0
Region 41,Region 44,0
Region 41,External,19
Region 42,Region 1,0
Region 42,Region 2,0
Region 42,Region 3,0
Region 42,Region 4,0
Region 42,Region 5,0
Region 42,Region 6,0
Region 42,Region 7,0
Region 42,Region 8,0
Region 42,Region 9,1
Region 42,Region 10,0
Region 42,Region 11,0
Region 42,Region 12,0
Region 42,Region 13,0
Region 42,Region 14,2
Region 42,Region 15,0
Region 42,Region 16,0
Region 42,Region 17,0
Region 42,Region 18,0
Region 42,Region 19,0
Region 42,Region 20,2
Region 42,Region 21,0
Region 42,Region 22,0
Region 42,Region 23,1
Region 42,Region 24,0
Region 42,Region 25,0
Region 42,Region 26,0
Region 42,Region 27,0
Region 42,Region 28,1
Region 42,Region 29,4
Region 42,Region 30,2
Region 42,Region 31,2
Region 42,Region 32,2
Region 42,Region 33,4
Region 42,Region 34,0
Region 42,Region 35,1
Region 42,Region 36,0
Region 42,Region 37,0
Region 42,Region 38,4
Region 42,Region 39,0
Region 42,Region 40,2
Region 42,Region 41,3
Region 42,Region 42,16
Region 42,Region 43,7
Region 42,Region 44,0
Region 42,External,44
Region 43,Region 1,0
Region 43,Region 2,0
Region 43,Region 3,0
Region 43,Region 4,0
Region 43,Region 5,1
Region 43,Region 6,0
Region 43,Region 7,0
Region 43,Region 8,0
Region 43,Region 9,0
Region 43,Region 10,0
Region 43,Region 11,0
Region 43,Region 12,0
Region 43,Region 13,1
Region 43,Region 14,0
Region 43,Region 15,0
Region 43,Region 16,0
Region 43,Region 17,2
Region 43,Region 18,2
Region 43,Region 19,0
Region 43,Region 20,1
Region 43,Region 21,0
Region 43,Region 22,0
Region 43,Region 23,0
Region 43,Region 24,0
Region 43,Region 25,0
Region 43,Region 26,0
Region 43,Region 27,4
Region 43,Region 28,0
Region 43,Region 29,1
Region 43,Region 30,0
Region 43,Region 31,6
Region 43,Region 32,1
Region 43,Region 33,0
Region 43,Region 34,1
Region 43,Region 35,2
Region 43,Region 36,0
Region 43,Region 37,0
Region 43,Region 38,0
Region 43,Region 39,0
Region 43,Region 40,0
Region 43,Region 41,0
Region 43,Region 42,4
Region 43,Region 43,4
Region 43,Region 44,2
Region 43,External,48
Region 44,Region 1,0
Region 44,Region 2,1
Region 44,Region 3,0
Region 44,Region 4,1
Region 44,Region 5,2
Region 44,Region 6,0
Region 44,Region 7,0
Region 44,Region 8,0
Region 44,Region 9,6
Region 44,Region 10,0
Region 44,Region 11,0
Region 44,Region 12,0
Region 44,Region 13,1
Region 44,Region 14,3
Region 44,Region 15,0
Region 44,Region 16,3
Region 44,Region 17,9
Region 44,Region 18,2
Region 44,Region 19,1
Region 44,Region 20,7
Region 44,Region 21,3
Region 44,Region 22,0
Region 44,Region 23,0
Region 44,Region 24,3
Region 44,Region 25,0
Region 44,Region 26,0
Region 44,Region 27,0
Region 44,Region 28,0
Region 44,Region 29,1
Region 44,Region 30,0
Region 44,Region 31,0
Region 44,Region 32,0
Region 44,Region 33,2
Region 44,Region 34,0
Region 44,Region 35,1
Region 44,Region 36,0
Region 44,Region 37,1
Region 44,Region 38,0
Region 44,Region 39,0
Region 44,Region 40,0
Region 44,Region 41,0
Region 44,Region 42,2
Region 44,Region 43,0
Region 44,Region 44,30
Region 44,External,96
External,Region 1,19
External,Region 2,88
External,Region 3,61
External,Region 4,42
External,Region 5,87
External,Region 6,21
External,Region 7,20
External,Region 8,31
External,Region 9,501
External,Region 10,15
External,Region 11,28
External,Region 12,97
External,Region 13,156
External,Region 14,67
External,Region 15,122
External,Region 16,77
External,Region 17,256
External,Region 18,186
External,Region 19,178
External,Region 20,169
External,Region 21,94
External,Region 22,48
External,Region 23,56
External,Region 24,160
External,Region 25,17
External,Region 26,4
External,Region 27,158
External,Region 28,89
External,Region 29,133
External,Region 30,92
External,Region 31,81
External,Region 32,33
External,Region 33,149
External,Region 34,285
External,Region 35,172
External,Region 36,61
External,Region 37,536
External,Region 38,76
External,Region 39,30
External,Region 40,97
External,Region 41,4
External,Region 42,458
External,Region 43,223
External,Region 44,145
External,External,5789
