Origin,Destination,Date range: 2021-01-18 - 2021-01-22 Time range: 07:00 - 09:00
Region 27,Region 8,0
Region 27,Region 9,13
Region 27,Region 10,0
Region 27,Region 11,0
Region 27,Region 12,2
Region 27,Region 13,3
Region 27,Region 14,4
Region 27,Region 15,2
Region 27,Region 16,2
Region 27,Region 17,29
Region 27,Region 18,1
Region 27,Region 19,2
Region 27,Region 20,4
Region 27,Region 21,0
Region 27,Region 22,0
Region 27,Region 23,1
Region 27,Region 24,4
Region 27,Region 25,0
Region 27,Region 26,0
Region 27,Region 27,32
Region 27,Region 28,19
Region 27,Region 29,5
Region 27,Region 30,12
Region 27,Region 31,5
Region 27,Region 32,10
Region 27,Region 33,8
Region 27,Region 34,6
Region 27,Region 35,43
Region 27,Region 36,4
Region 27,Region 37,1
Region 27,Region 38,8
Region 27,Region 39,9
Region 27,Region 40,6
Region 27,Region 41,1
Region 27,Region 42,10
Region 27,Region 43,3
Region 27,Region 44,1
Region 28,Region 1,1
Region 28,Region 2,4
Region 28,Region 3,5
Region 28,Region 4,0
Region 28,Region 5,0
Region 28,Region 6,0
Region 28,Region 7,3
Region 28,Region 8,0
Region 28,Region 9,6
Region 28,Region 10,7
Region 28,Region 11,0
Region 28,Region 12,3
Region 28,Region 13,10
Region 28,Region 14,3
Region 28,Region 15,0
Region 28,Region 16,1
Region 28,Region 17,15
Region 28,Region 18,1
Region 28,Region 19,5
Region 28,Region 20,2
Region 28,Region 21,1
Region 28,Region 22,0
Region 28,Region 23,1
Region 28,Region 24,5
Region 28,Region 25,0
Region 28,Region 26,0
Region 28,Region 27,25
Region 28,Region 28,40
Region 28,Region 29,2
Region 28,Region 30,6
Region 28,Region 31,1
Region 28,Region 32,15
Region 28,Region 33,10
Region 28,Region 34,4
Region 28,Region 35,54
Region 28,Region 36,2
Region 28,Region 37,9
Region 28,Region 38,7
Region 28,Region 39,0
Region 28,Region 40,8
Region 28,Region 41,0
Region 28,Region 42,36
Region 28,Region 43,4
Region 28,Region 44,2
Region 29,Region 1,0
Region 29,Region 2,1
Region 29,Region 3,0
Region 29,Region 4,0
Region 29,Region 5,0
Region 29,Region 6,0
Region 29,Region 7,1
Region 29,Region 8,0
Region 29,Region 9,7
Region 29,Region 10,0
Region 29,Region 11,0
Region 29,Region 12,1
Region 29,Region 13,8
Region 29,Region 14,3
Region 29,Region 15,3
Region 29,Region 16,0
Region 29,Region 17,8
Region 29,Region 18,3
Region 29,Region 19,2
Region 29,Region 20,2
Region 29,Region 21,1
Region 29,Region 22,4
Region 29,Region 23,6
Region 29,Region 24,13
Region 29,Region 25,0
Region 29,Region 26,0
Region 29,Region 27,8
Region 29,Region 28,5
Region 29,Region 29,8
Region 29,Region 30,5
Region 29,Region 31,1
Region 29,Region 32,2
Region 29,Region 33,2
Region 29,Region 34,1
Region 29,Region 35,33
Region 29,Region 36,1
Region 29,Region 37,1
Region 29,Region 38,0
Region 29,Region 39,2
Region 29,Region 40,20
Region 29,Region 41,5
Region 29,Region 42,11
Region 29,Region 43,3
Region 29,Region 44,3
Region 30,Region 1,0
Region 30,Region 2,2
Region 30,Region 3,1
Region 30,Region 4,1
Region 30,Region 5,2
Region 30,Region 6,0
Region 30,Region 7,0
Region 30,Region 8,0
Region 30,Region 9,0
Region 30,Region 10,0
Region 30,Region 11,0
Region 30,Region 12,1
Region 30,Region 13,4
Region 30,Region 14,1
Region 30,Region 15,0
Region 30,Region 16,1
Region 30,Region 17,7
Region 30,Region 18,0
Region 30,Region 19,5
Region 30,Region 20,3
Region 30,Region 21,1
Region 30,Region 22,1
Region 30,Region 23,0
Region 30,Region 24,3
Region 30,Region 25,0
Region 30,Region 26,0
Region 30,Region 27,25
Region 30,Region 28,4
Region 30,Region 29,2
Region 30,Region 30,6
Region 30,Region 31,9
Region 30,Region 32,1
Region 30,Region 33,1
Region 30,Region 34,0
Region 30,Region 35,31
Region 30,Region 36,0
Region 30,Region 37,0
Region 30,Region 38,2
Region 30,Region 39,0
Region 30,Region 40,11
Region 30,Region 41,5
Region 30,Region 42,37
Region 30,Region 43,6
Region 30,Region 44,4
Region 31,Region 1,0
Region 31,Region 2,0
Region 31,Region 3,0
Region 31,Region 4,0
Region 31,Region 5,0
Region 31,Region 6,0
Region 31,Region 7,0
Region 31,Region 8,0
Region 31,Region 9,1
Region 31,Region 10,0
Region 31,Region 11,0
Region 31,Region 12,1
Region 31,Region 13,0
Region 31,Region 14,0
Region 31,Region 15,0
Region 31,Region 16,0
Region 31,Region 17,15
Region 31,Region 18,1
Region 31,Region 19,1
Region 31,Region 20,0
Region 31,Region 21,0
Region 31,Region 22,1
Region 31,Region 23,0
Region 31,Region 24,1
Region 31,Region 25,0
Region 31,Region 26,0
Region 31,Region 27,6
Region 31,Region 28,3
Region 31,Region 29,2
Region 31,Region 30,1
Region 31,Region 31,11
Region 31,Region 32,9
Region 31,Region 33,0
Region 31,Region 34,0
Region 31,Region 35,35
Region 31,Region 36,0
Region 31,Region 37,0
Region 31,Region 38,1
Region 31,Region 39,4
Region 31,Region 40,4
Region 31,Region 41,0
Region 31,Region 42,17
Region 31,Region 43,14
Region 31,Region 44,0
Region 32,Region 1,0
Region 32,Region 2,0
Region 32,Region 3,3
Region 32,Region 4,0
Region 32,Region 5,0
Region 32,Region 6,1
Region 32,Region 7,0
Region 32,Region 8,0
Region 32,Region 9,2
Region 32,Region 10,0
Region 32,Region 11,2
Region 32,Region 12,9
Region 32,Region 13,10
Region 32,Region 14,3
Region 32,Region 15,1
Region 32,Region 16,0
Region 32,Region 17,10
Region 32,Region 18,2
Region 32,Region 19,5
Region 32,Region 20,1
Region 32,Region 21,0
Region 32,Region 22,0
Region 32,Region 23,1
Region 32,Region 24,4
Region 32,Region 25,0
Region 32,Region 26,0
Region 32,Region 27,22
Region 32,Region 28,19
Region 32,Region 29,1
Region 32,Region 30,2
Region 32,Region 31,13
Region 32,Region 32,100
Region 32,Region 33,7
Region 32,Region 34,0
Region 32,Region 35,77
Region 32,Region 36,0
Region 32,Region 37,4
Region 32,Region 38,2
Region 32,Region 39,1
Region 32,Region 40,8
Region 32,Region 41,2
Region 32,Region 42,67
Region 32,Region 43,6
Region 32,Region 44,0
Region 33,Region 1,0
Region 33,Region 2,1
Region 33,Region 3,2
Region 33,Region 4,0
Region 33,Region 5,0
Region 33,Region 6,0
Region 33,Region 7,0
Region 33,Region 8,0
Region 33,Region 9,2
Region 33,Region 10,0
Region 33,Region 11,0
Region 33,Region 12,1
Region 33,Region 13,5
Region 33,Region 14,3
Region 33,Region 15,3
Region 33,Region 16,0
Region 33,Region 17,12
Region 33,Region 18,1
Region 33,Region 19,1
Region 33,Region 20,1
Region 33,Region 21,0
Region 33,Region 22,0
Region 33,Region 23,2
Region 33,Region 24,2
Region 33,Region 25,0
Region 33,Region 26,0
Region 33,Region 27,4
Region 33,Region 28,2
Region 33,Region 29,0
Region 33,Region 30,0
Region 33,Region 31,0
Region 33,Region 32,1
Region 33,Region 33,10
Region 33,Region 34,5
Region 33,Region 35,43
Region 33,Region 36,0
Region 33,Region 37,1
Region 33,Region 38,8
Region 33,Region 39,1
Region 33,Region 40,1
Region 33,Region 41,0
Region 33,Region 42,1
Region 33,Region 43,2
Region 33,Region 44,0
Region 34,Region 1,0
Region 34,Region 2,1
Region 34,Region 3,1
Region 34,Region 4,2
Region 34,Region 5,0
Region 34,Region 6,1
Region 34,Region 7,0
Region 34,Region 8,0
Region 34,Region 9,5
Region 34,Region 10,0
Region 34,Region 11,0
Region 34,Region 12,1
Region 34,Region 13,3
Region 34,Region 14,1
Region 34,Region 15,4
Region 34,Region 16,1
Region 34,Region 17,38
Region 34,Region 18,3
Region 34,Region 19,2
Region 34,Region 20,9
Region 34,Region 21,1
Region 34,Region 22,1
Region 34,Region 23,0
Region 34,Region 24,1
Region 34,Region 25,0
Region 34,Region 26,2
Region 34,Region 27,3
Region 34,Region 28,2
Region 34,Region 29,1
Region 34,Region 30,1
Region 34,Region 31,0
Region 34,Region 32,0
Region 34,Region 33,11
Region 34,Region 34,21
Region 34,Region 35,74
Region 34,Region 36,3
Region 34,Region 37,11
Region 34,Region 38,12
Region 34,Region 39,12
Region 34,Region 40,1
Region 34,Region 41,0
Region 34,Region 42,11
Region 34,Region 43,8
Region 34,Region 44,0
Region 35,Region 1,10
Region 35,Region 2,28
Region 35,Region 3,19
Region 35,Region 4,21
Region 35,Region 5,47
Region 35,Region 6,7
Region 35,Region 7,6
Region 35,Region 8,12
Region 35,Region 9,221
Region 35,Region 10,5
Region 35,Region 11,8
Region 35,Region 12,32
Region 35,Region 13,38
Region 35,Region 14,42
Region 35,Region 15,20
Region 35,Region 16,16
Region 35,Region 17,1253
Region 35,Region 18,71
Region 35,Region 19,27
Region 35,Region 20,115
Region 35,Region 21,12
Region 35,Region 22,10
Region 35,Region 23,10
Region 35,Region 24,19
Region 35,Region 25,7
Region 35,Region 26,15
Region 35,Region 27,14
Region 35,Region 28,27
Region 35,Region 29,30
Region 35,Region 30,14
Region 35,Region 31,38
Region 35,Region 32,45
Region 35,Region 33,77
Region 35,Region 34,235
Region 35,Region 35,498
Region 35,Region 36,20
Region 35,Region 37,265
Region 35,Region 38,32
Region 35,Region 39,26
Region 35,Region 40,74
Region 35,Region 41,2
Region 35,Region 42,1991
Region 35,Region 43,234
Region 35,Region 44,16
Region 36,Region 1,1
Region 36,Region 2,2
Region 36,Region 3,0
Region 36,Region 4,1
Region 36,Region 5,1
Region 36,Region 6,0
Region 36,Region 7,0
Region 36,Region 8,0
Region 36,Region 9,0
Region 36,Region 10,0
Region 36,Region 11,0
Region 36,Region 12,0
Region 36,Region 13,2
Region 36,Region 14,0
Region 36,Region 15,5
Region 36,Region 16,0
Region 36,Region 17,4
Region 36,Region 18,1
Region 36,Region 19,2
Region 36,Region 20,1
Region 36,Region 21,0
Region 36,Region 22,0
Region 36,Region 23,0
Region 36,Region 24,0
Region 36,Region 25,0
Region 36,Region 26,0
Region 36,Region 27,2
Region 36,Region 28,0
Region 36,Region 29,2
Region 36,Region 30,0
Region 36,Region 31,0
Region 36,Region 32,1
Region 36,Region 33,4
Region 36,Region 34,5
Region 36,Region 35,19
Region 36,Region 36,3
Region 36,Region 37,3
Region 36,Region 38,6
Region 36,Region 39,16
Region 36,Region 40,0
Region 36,Region 41,0
Region 36,Region 42,2
Region 36,Region 43,1
Region 36,Region 44,0
Region 37,Region 1,0
Region 37,Region 2,1
Region 37,Region 3,0
Region 37,Region 4,0
Region 37,Region 5,1
Region 37,Region 6,0
Region 37,Region 7,1
Region 37,Region 8,0
Region 37,Region 9,21
Region 37,Region 10,0
Region 37,Region 11,0
Region 37,Region 12,0
Region 37,Region 13,1
Region 37,Region 14,0
Region 37,Region 15,1
Region 37,Region 16,3
Region 37,Region 17,29
Region 37,Region 18,1
Region 37,Region 19,3
Region 37,Region 20,6
Region 37,Region 21,0
Region 37,Region 22,0
Region 37,Region 23,1
Region 37,Region 24,1
Region 37,Region 25,0
Region 37,Region 26,2
Region 37,Region 27,4
Region 37,Region 28,0
Region 37,Region 29,0
Region 37,Region 30,1
Region 37,Region 31,0
Region 37,Region 32,0
Region 37,Region 33,1
Region 37,Region 34,0
Region 37,Region 35,48
Region 37,Region 36,1
Region 37,Region 37,9
Region 37,Region 38,4
Region 37,Region 39,2
Region 37,Region 40,2
Region 37,Region 41,0
Region 37,Region 42,11
Region 37,Region 43,3
Region 37,Region 44,0
Region 38,Region 1,0
Region 38,Region 2,3
Region 38,Region 3,1
Region 38,Region 4,0
Region 38,Region 5,0
Region 38,Region 6,0
Region 38,Region 7,0
Region 38,Region 8,0
Region 38,Region 9,11
Region 38,Region 10,0
Region 38,Region 11,0
Region 38,Region 12,1
Region 38,Region 13,1
Region 38,Region 14,2
Region 38,Region 15,2
Region 38,Region 16,3
Region 38,Region 17,15
Region 38,Region 18,1
Region 38,Region 19,2
Region 38,Region 20,2
Region 38,Region 21,1
Region 38,Region 22,0
Region 38,Region 23,0
Region 38,Region 24,0
Region 38,Region 25,0
Region 38,Region 26,0
Region 38,Region 27,7
Region 38,Region 28,3
Region 38,Region 29,1
Region 38,Region 30,0
Region 38,Region 31,0
Region 38,Region 32,7
Region 38,Region 33,6
Region 38,Region 34,6
Region 38,Region 35,50
Region 38,Region 36,2
Region 38,Region 37,2
Region 38,Region 38,22
Region 38,Region 39,10
Region 38,Region 40,0
Region 38,Region 41,0
Region 38,Region 42,18
Region 38,Region 43,3
Region 38,Region 44,0
Region 39,Region 1,0
Region 39,Region 2,11
Region 39,Region 3,0
Region 39,Region 4,1
Region 39,Region 5,1
Region 39,Region 6,0
Region 39,Region 7,1
Region 39,Region 8,1
Region 39,Region 9,18
Region 39,Region 10,0
Region 39,Region 11,0
Region 39,Region 12,4
Region 39,Region 13,4
Region 39,Region 14,0
Region 39,Region 15,12
Region 39,Region 16,2
Region 39,Region 17,18
Region 39,Region 18,14
Region 39,Region 19,4
Region 39,Region 20,10
Region 39,Region 21,1
Region 39,Region 22,1
Region 39,Region 23,9
Region 39,Region 24,5
Region 39,Region 25,0
Region 39,Region 26,0
Region 39,Region 27,6
Region 39,Region 28,3
Region 39,Region 29,4
Region 39,Region 30,6
Region 39,Region 31,3
Region 39,Region 32,0
Region 39,Region 33,2
Region 39,Region 34,29
Region 39,Region 35,33
Region 39,Region 36,26
Region 39,Region 37,12
Region 39,Region 38,13
Region 39,Region 39,34
Region 39,Region 40,1
Region 39,Region 41,1
Region 39,Region 42,1
Region 39,Region 43,2
Region 39,Region 44,0
Region 40,Region 1,2
Region 40,Region 2,2
Region 40,Region 3,8
Region 40,Region 4,1
Region 40,Region 5,0
Region 40,Region 6,0
Region 40,Region 7,0
Region 40,Region 8,0
Region 40,Region 9,22
Region 40,Region 10,2
Region 40,Region 11,6
Region 40,Region 12,21
Region 40,Region 13,19
Region 40,Region 14,3
Region 40,Region 15,6
Region 40,Region 16,0
Region 40,Region 17,28
Region 40,Region 18,8
Region 40,Region 19,9
Region 40,Region 20,4
Region 40,Region 21,1
Region 40,Region 22,4
Region 40,Region 23,6
Region 40,Region 24,55
Region 40,Region 25,0
Region 40,Region 26,1
Region 40,Region 27,14
Region 40,Region 28,9
Region 40,Region 29,26
Region 40,Region 30,14
Region 40,Region 31,9
Region 40,Region 32,10
Region 40,Region 33,9
Region 40,Region 34,8
Region 40,Region 35,166
Region 40,Region 36,1
Region 40,Region 37,2
Region 40,Region 38,2
Region 40,Region 39,2
Region 40,Region 40,128
Region 40,Region 41,1
Region 40,Region 42,159
Region 40,Region 43,41
Region 40,Region 44,1
Region 41,Region 1,0
Region 41,Region 2,0
Region 41,Region 3,0
Region 41,Region 4,0
Region 41,Region 5,0
Region 41,Region 6,0
Region 41,Region 7,0
Region 41,Region 8,0
Region 41,Region 9,1
Region 41,Region 10,0
Region 41,Region 11,0
Region 41,Region 12,0
Region 41,Region 13,0
Region 41,Region 14,0
Region 41,Region 15,0
Region 41,Region 16,0
Region 41,Region 17,1
Region 41,Region 18,0
Region 41,Region 19,0
Region 41,Region 20,0
Region 41,Region 21,0
Region 41,Region 22,0
Region 41,Region 23,0
Region 41,Region 24,1
Region 41,Region 25,0
Region 41,Region 26,0
Region 41,Region 27,3
Region 41,Region 28,0
Region 41,Region 29,0
Region 41,Region 30,0
Region 41,Region 31,0
Region 41,Region 32,2
Region 41,Region 33,0
Region 41,Region 34,0
Region 41,Region 35,9
Region 41,Region 36,0
Region 41,Region 37,0
Region 41,Region 38,0
Region 41,Region 39,0
Region 41,Region 40,2
Region 41,Region 41,0
Region 41,Region 42,3
Region 41,Region 43,1
Region 41,Region 44,0
Region 42,Region 1,17
Region 42,Region 2,13
Region 42,Region 3,19
Region 42,Region 4,12
Region 42,Region 5,16
Region 42,Region 6,4
Region 42,Region 7,1
Region 42,Region 8,2
Region 42,Region 9,162
Region 42,Region 10,5
Region 42,Region 11,1
Region 42,Region 12,10
Region 42,Region 13,25
Region 42,Region 14,9
Region 42,Region 15,6
Region 42,Region 16,7
Region 42,Region 17,187
Region 42,Region 18,14
Region 42,Region 19,18
Region 42,Region 20,23
Region 42,Region 21,4
Region 42,Region 22,4
Region 42,Region 23,5
Region 42,Region 24,30
Region 42,Region 25,1
Region 42,Region 26,0
Region 42,Region 27,33
Region 42,Region 28,66
Region 42,Region 29,39
Region 42,Region 30,46
Region 42,Region 31,63
Region 42,Region 32,50
Region 42,Region 33,31
Region 42,Region 34,52
Region 42,Region 35,3144
Region 42,Region 36,7
Region 42,Region 37,91
Region 42,Region 38,22
Region 42,Region 39,7
Region 42,Region 40,36
Region 42,Region 41,6
Region 42,Region 42,353
Region 42,Region 43,232
Region 42,Region 44,12
Region 43,Region 1,0
Region 43,Region 2,0
Region 43,Region 3,0
Region 43,Region 4,1
Region 43,Region 5,3
Region 43,Region 6,0
Region 43,Region 7,0
Region 43,Region 8,0
Region 43,Region 9,10
Region 43,Region 10,0
Region 43,Region 11,0
Region 43,Region 12,1
Region 43,Region 13,0
Region 43,Region 14,0
Region 43,Region 15,1
Region 43,Region 16,0
Region 43,Region 17,55
Region 43,Region 18,5
Region 43,Region 19,1
Region 43,Region 20,6
Region 43,Region 21,0
Region 43,Region 22,1
Region 43,Region 23,0
Region 43,Region 24,4
Region 43,Region 25,0
Region 43,Region 26,0
Region 43,Region 27,3
Region 43,Region 28,2
Region 43,Region 29,2
Region 43,Region 30,4
Region 43,Region 31,28
Region 43,Region 32,10
Region 43,Region 33,1
Region 43,Region 34,3
Region 43,Region 35,268
Region 43,Region 36,0
Region 43,Region 37,10
Region 43,Region 38,2
Region 43,Region 39,1
Region 43,Region 40,20
Region 43,Region 41,0
Region 43,Region 42,115
Region 43,Region 43,44
Region 43,Region 44,2
Region 44,Region 1,0
Region 44,Region 2,2
Region 44,Region 3,3
Region 44,Region 4,2
Region 44,Region 5,9
Region 44,Region 6,2
Region 44,Region 7,2
Region 44,Region 8,3
Region 44,Region 9,28
Region 44,Region 10,3
Region 44,Region 11,0
Region 44,Region 12,6
Region 44,Region 13,19
Region 44,Region 14,2
Region 44,Region 15,10
Region 44,Region 16,9
Region 44,Region 17,83
Region 44,Region 18,41
Region 44,Region 19,20
Region 44,Region 20,22
Region 44,Region 21,2
Region 44,Region 22,0
Region 44,Region 23,9
Region 44,Region 24,9
Region 44,Region 25,0
Region 44,Region 26,0
Region 44,Region 27,10
Region 44,Region 28,5
Region 44,Region 29,21
Region 44,Region 30,6
Region 44,Region 31,4
Region 44,Region 32,0
Region 44,Region 33,6
Region 44,Region 34,12
Region 44,Region 35,54
Region 44,Region 36,6
Region 44,Region 37,11
Region 44,Region 38,1
Region 44,Region 39,1
Region 44,Region 40,10
Region 44,Region 41,0
Region 44,Region 42,33
Region 44,Region 43,15
Region 44,Region 44,249
