1585,329
1586,373
1587,343
1588,2157
1589,1450
1590,530
1591,983
1592,101
1593,2055
1594,257
1595,162
1596,1047
1597,682
1598,837
1599,676
1600,642
1601,234
1602,109
1603,984
1604,481
1605,820
1617,1268
1619,1605
1620,2042
1621,1232
1622,110
1623,3156
1624,1144
1625,1315
1626,1468
1627,0
1628,1234
1629,1881
1630,3063
1631,1044
1632,1043
1633,1378
1634,1712
1635,838
1636,2300
1637,937
1638,872
1639,2452
1640,1363
1641,37
1642,1078
1643,21
1644,145
