1458,757
1459,3641
1460,1177
1461,1562
1462,2623
1463,1068
1464,2055
1465,1281
1466,894
1467,313
1468,267
1469,2768
1470,4115
1471,1886
1472,2156
1473,3470
1474,7798
1475,2155
1476,8551
1477,4855
1478,3312
1479,5256
1480,2077
1481,4694
1482,540
1483,962
1484,6030
1485,2697
1486,2049
1487,5281
1488,136
1489,19
1490,426
1491,2218
1492,774
1493,802
1494,104
1495,2788
1496,184
1497,3315
1498,0
1499,155
1500,0
1501,3736
