1585,654
1586,492
1587,641
1588,2357
1589,1596
1590,618
1591,1093
1592,79
1593,2108
1594,221
1595,174
1596,1355
1597,1010
1598,1210
1599,1051
1600,1041
1601,354
1602,77
1603,1349
1604,718
1605,971
1617,993
1619,1320
1620,1944
1621,1411
1622,70
1623,2600
1624,1162
1625,1277
1626,1255
1627,0
1628,1197
1629,2016
1630,3124
1631,994
1632,1121
1633,1035
1634,1581
1635,779
1636,2172
1637,686
1638,703
1639,2596
1640,1399
1641,29
1642,882
1643,12
1644,86
