2925,489
2926,807
2927,605
2928,1531
2929,501
2930,12
2931,1839
2932,831
2933,502
2934,1438
2935,1598
2936,1583
2937,999
2938,843
2939,1280
2940,1307
2941,318
2942,1920
2943,836
2944,323
2945,712
2946,298
2947,1492
2948,1394
2949,574
2950,168
2951,2643
2952,2431
2953,1630
2954,2050
2955,742
2956,423
2957,2564
2958,1189
2959,2171
