1585,1112
1586,868
1587,1053
1588,4643
1589,3379
1590,1465
1591,2323
1592,202
1593,4648
1594,492
1595,353
1596,2650
1597,1802
1598,2224
1599,2012
1600,1791
1601,655
1602,206
1603,2352
1604,1312
1605,1950
1617,2433
1619,3194
1620,4475
1621,2982
1622,199
1623,6092
1624,2331
1625,2754
1626,2950
1627,0
1628,2762
1629,4179
1630,6943
1631,2148
1632,2440
1633,2609
1634,3475
1635,1878
1636,5071
1637,1717
1638,1707
1639,5331
1640,2977
1641,73
1642,2150
1643,48
1644,245
