2925,1396
2926,1609
2927,1494
2928,3165
2929,1440
2930,27
2931,3927
2932,1536
2933,917
2934,2680
2935,3850
2936,3299
2937,2176
2938,1751
2939,2756
2940,2517
2941,818
2942,4230
2943,1479
2944,588
2945,1247
2946,591
2947,3114
2948,2527
2949,1025
2950,316
2951,4670
2952,4846
2953,3071
2954,3585
2955,1275
2956,721
2957,4553
2958,2143
2959,3723
