2925,841
2926,976
2927,843
2928,1862
2929,837
2930,14
2931,2211
2932,768
2933,420
2934,1181
2935,1992
2936,1575
2937,1001
2938,724
2939,1414
2940,1277
2941,468
2942,1969
2943,622
2944,248
2945,482
2946,268
2947,1224
2948,1071
2949,391
2950,129
2951,1935
2952,2102
2953,1292
2954,1399
2955,538
2956,298
2957,1992
2958,869
2959,1517
