1458,529
1459,2334
1460,789
1461,811
1462,1606
1463,758
1464,1226
1465,753
1466,398
1467,211
1468,194
1469,1777
1470,2285
1471,1202
1472,1347
1473,1950
1474,3079
1475,970
1476,3816
1477,2259
1478,1345
1479,2259
1480,827
1481,2139
1482,212
1483,363
1484,3326
1485,1004
1486,972
1487,2490
1488,56
1489,8
1490,411
1491,976
1492,308
1493,432
1494,34
1495,1547
1496,62
1497,1346
1498,0
1499,64
1500,0
1501,1445
